class,placeId,score,name_kor,name_eng,location
hotels,3389245,3.6818181818181817,서울 53 호텔,Seoul 53 Hotel,"37.575,126.98944"
hotels,3477056,3.3333333333333335,코스테이,,"37.531998,126.8606"
hotels,3477065,4.4,서울앤호텔 동대문,Seoul N Hotel Dongdaemun,"37.573444,127.02077"
hotels,3477071,3.723076923076923,엔포시즌,N Fourseason,"37.557014,126.97975"
hotels,3477077,4.666666666666667,엔조이 서울,NJoy Seoul,"37.556686,126.923"
hotels,3477083,4.111940298507463,호텔 스카이파크 센트럴 명동,Hotel Skypark Central Myeongdong,"37.564648,126.98524"
hotels,3477158,4.199233716475096,콘래드 서울,,"37.525414,126.92662"
hotels,3477194,4.4,케이팝 레지던스 명동 2,,"37.56289,126.9856"
hotels,3479249,4.5,이태원 백팩커스,,"37.534,126.99994"
hotels,3497931,5.0,ICOS 게스트하우스,,"37.554768,126.9385"
hotels,3531770,4.904761904761905,유기농 게스트하우스,Yooginong Guesthouse,"37.553043,126.90741"
hotels,3540785,4.742857142857143,비 마이 게스트하우스,B My Guesthouse,"37.5586,126.983894"
hotels,3568790,4.166666666666667,오렌지 게스트하우스,Orange Guesthouse,"37.554794,126.91895"
hotels,3568908,4.666666666666667,고운당,Go Woon Dang,"37.578903,126.97275"
hotels,3571247,4.85,라온 게스트하우스,,"37.57755,126.981155"
hotels,3571251,3.2,클릭 호텔,,"37.56192,126.9884"
hotels,3571309,4.0,루이 호텔,,"37.556335,126.9382"
hotels,3575113,4.5,모텔 제로,Motel Zero,"37.57456,126.99685"
hotels,3575356,4.447761194029851,센터마크 호텔,,"37.572346,126.98434"
hotels,3575583,4.142857142857143,서울 로프트 아파트먼트 ,Seoul Loft Apartments,"37.576424,126.99727"
hotels,3581563,4.846153846153846,코지 게스트하우스,Cozzzy Guesthouse,"37.558395,126.91867"
hotels,3595039,4.52,애플 백패커스 게스트하우스,Apple Backpackers Guesthouse,"37.57354,126.99102"
hotels,3595040,3.9215686274509802,스타즈 호텔 명동 1호점,Staz Hotel Myeongdong 1,"37.56695,126.991425"
hotels,3595091,4.8,북촌 마루 한옥 게스트하우스,,"37.58311,126.98742"
hotels,3612247,4.0,다비드호텔,,"37.511047,127.07926"
hotels,3616590,4.0,모나이 게스트하우스,,"37.5365,126.89894"
hotels,3618263,4.0,휴가 하우스 호스텔,Huga Haus Hostel,"37.591137,127.04187"
hotels,3618299,3.6666666666666665,야코리아 호스텔 이태원,,"37.53437,126.97491"
hotels,3618306,4.262910798122066,호텔 마누,Hotel Manu,"37.557076,126.97487"
hotels,3618350,4.125,E-레지던스,E-Residence,"37.513638,127.02103"
hotels,3656150,4.285714285714286,나인트리 호텔 명동,Nine Tree Hotel Myeong-dong,"37.561623,126.98592"
hotels,3656188,4.0,몽 모텔,Mong Motel,"37.639526,127.02658"
hotels,3661945,3.5,에스피@이태원 게스트하우스,SP@Itaewon Guesthouse,"37.53545,126.99245"
hotels,3682080,3.0,아리 하우스 명동,,"37.56029,126.98683"
hotels,3723601,4.0,호텔 아이콘,,"37.574944,126.98893"
hotels,3723670,5.0,펜슬 게스트하우스,,"37.560036,126.92548"
hotels,3813528,4.6,DW 디자인 레지던스,,"37.558285,126.9207"
hotels,3813530,3.8666666666666667,GV레지던스,GV Residence,"37.53466,126.99067"
hotels,3813590,4.0,ZIP 호텔,,"37.479477,126.95297"
hotels,3813616,3.3333333333333335,메리골드 호텔,,"37.55356,126.91949"
hotels,3813667,5.0,로이하우스,,"37.563065,126.92398"
hotels,3814456,5.0,더스틴 게스트하우스,,"37.55553,126.923836"
hotels,3814459,4.0,게스트하우스 명동 2,Guest House Myeongdong 2,"37.560444,126.99076"
hotels,3814736,5.0,아지트 게스트하우스,,"37.55367,127.01064"
hotels,3850464,4.666666666666667,이슈 서울 게스트 하우스,Issue Seoul guest house,"37.55472,126.91421"
hotels,3855729,4.473684210526316,옐로우 브릭 종로 호스텔,Yellow Brick Jongno Hostel,"37.574627,126.98959"
hotels,4006151,4.285714285714286,코스테이 숙대점,Korstay Sookmyung Women&#39;s Univ.,"37.546104,126.97249"
hotels,4052408,4.615384615384615,한옥 게스트하우스 201,Hanok Guesthouse 201,"37.580395,126.98542"
hotels,4055360,4.0,미오 하우스,Mmmio House,"37.569824,127.00301"
hotels,4071465,4.638655462184874,더 그랜드 호텔 명동,The Grand Hotel Myeongdong,"37.56171,126.98718"
hotels,4084323,4.333333333333333,공심가 게스트하우스,,"37.57786,126.9808"
hotels,4134726,4.321981424148607,이비스 앰배서더 서울 인사동,Ibis Ambassador Seoul Insadong,"37.57437,126.98944"
hotels,4134729,3.75,루크홈 명동,Lookhome Myeongdong,"37.55833,126.98578"
hotels,4134785,4.315789473684211,SS 게스트하우스 서울역,SS Guest House Seoul Station,"37.551495,126.96891"
hotels,4134798,4.75,미스터 콤마 게스트하우스,,"37.558964,126.92018"
hotels,4134800,3.185185185185185,호텔 더 디자이너스 홍대,Hotel The Designers Hongdae,"37.551956,126.91764"
hotels,4134801,3.0,비젼 게스트하우스,Vision Guesthouse,"37.509136,127.08513"
hotels,4134983,4.0,호텔 디바,Diva Hotel,"37.567993,127.06934"
hotels,4135103,4.3478260869565215,파로스 관광 호텔,Pharos Tourist Hotel,"37.511124,127.08135"
hotels,4135265,3.6,베니키아 호텔 KP,Benikea Hotel KP,"37.589397,127.056755"
hotels,4135823,3.5,국제 명동 하우스,Kukje Myeongdong House,"37.559357,126.98865"
hotels,4136289,4.833333333333333,유 게스트 하우스 - 홍대,"U Guesthouse in Hongdae, Seoul","37.549534,126.92065"
hotels,4136389,4.571428571428571,포춘호스텔,Fortune Hostel,"37.574547,126.98964"
hotels,4137679,5.0,마인드 호텔,Mind Hotel,"37.47881,126.89095"
hotels,4170932,4.6,두리 게스트하우스,Duri Guest House,"37.591625,127.03713"
hotels,4193521,4.571428571428571,SH 서울 홍대,SH Seoul Hongdae,"37.557743,126.92435"
hotels,4235369,4.181818181818182,신신 호텔,,"37.562332,126.97904"
hotels,4344692,3.0,베니키아 Home the M 호텔,,"37.563824,126.91317"
hotels,4354707,3.883116883116883,호텔 아로파 남대문,Hotel Aropa Namdaemun,"37.563198,126.97808"
hotels,4412261,4.346153846153846,호스텔 코리아 11th - 창덕궁,Hostel Korea 11th - Changdeokgung,"37.57624,126.99032"
hotels,4412263,4.337979094076655,프레이저 플레이스 남대문 서울,Fraser Place Namdaemun Seoul,"37.56134,126.97631"
hotels,4462683,3.375,김치 신촌 게스트하우스,Kimchee Sinchon Guesthouse,"37.558224,126.92935"
hotels,446846,3.2803030303030303,라마다 서울 호텔,Ramada Seoul,"37.51066,127.04507"
hotels,447944,4.3,삼정 호텔,,"37.505768,127.031296"
hotels,447945,3.466666666666667,여의도 호텔,Yoido Hotel,"37.530167,126.925385"
hotels,4504699,5.0,이랑 한옥스테이,Irang Hanok Stay,"37.581318,126.98898"
hotels,4507857,3.4,케이스타하우스,Kstar House,"37.558083,126.96907"
hotels,455446,3.8857142857142857,쉐라톤 서울 팔래스 강남 호텔,Sheraton Seoul Palace Gangnam Hotel,"37.500893,127.00167"
hotels,455538,3.7432432432432434,을지로 코업레지던스,Euljiro CO-OP Residence,"37.56645,127.00553"
hotels,455856,4.599022004889975,메트로 호텔,Metro Hotel,"37.565098,126.98372"
hotels,455862,2.25,동서울 호텔,Hotel Dong Seoul,"37.53422,127.09186"
hotels,455973,4.055555555555555,뉴국제호텔,New Kukje Hotel,"37.567802,126.97771"
hotels,456115,3.5384615384615383,호텔 프리마 서울,Hotel Prima Seoul,"37.524548,127.052124"
hotels,4608574,3.5,JJ 레지던스,JJ Residence,"37.55678,126.97852"
hotels,4712309,5.0,부엉이 게스트하우스,,"37.5755,127.020164"
hotels,4777343,4.842105263157895,신디&#39;s B&amp;B,Cindy&#39;s B&amp;B,"37.59602,126.96506"
hotels,477908,3.9827586206896552,코아텔 쉐르빌,Coatel Chereville,"37.493923,127.0279"
hotels,4783677,4.5,인사동 호스텔,Insadong Hostel,"37.57492,126.98463"
hotels,4884030,4.333333333333333,문스호스텔,Moon&#39;s Hostel,"37.560627,126.99118"
hotels,4913610,4.2105263157894735,시어소 호텔,Sieoso Hotel,"37.5657,126.991264"
hotels,500996,4.789189189189189,비스타 워커힐 서울,Vista Walkerhill Seoul,"37.555218,127.11091"
hotels,505891,4.695652173913044,라이즈 오토그래프 컬렉션,"RYSE, Autograph Collection","37.554543,126.921165"
hotels,506101,3.8846153846153846,선샤인 호텔,Hotel Sunshine,"37.520542,127.02875"
hotels,506110,4.333333333333333,호텔 썬비,,"37.572872,126.98486"
hotels,506121,4.833333333333333,뉴 오리엔탈 호텔,,"37.56029,126.98351"
hotels,5113510,4.402298850574713,JW 메리어트 동대문 스퀘어 서울,,"37.570164,127.00882"
hotels,518444,3.923076923076923,베스트 웨스턴 프리미어 강남,,"37.50634,127.02978"
hotels,5250436,4.136,써미트 호텔,The Summit Hotel Seoul Dongdaemun,"37.562283,127.00664"
hotels,5252365,4.181818181818182,호텔 팩토리,Hotel Factory,"37.572067,126.98818"
hotels,5287499,4.090909090909091,뉴 썬 게스트하우스 명동,New Sun Guesthouse Myeongdong,"37.558018,126.98113"
hotels,536020,3.6,호텔 M,,"37.529613,126.91963"
hotels,5460911,4.300699300699301,티마크 호텔 명동,Tmark Hotel Myeongdong,"37.562622,126.99267"
hotels,5484623,4.25,머뭄 게스트하우스,MuMum Guesthouse,"37.580074,126.98726"
hotels,5540457,4.1558441558441555,호텔 아트리움,Hotel Atrium Jongno,"37.571712,126.99799"
hotels,555275,4.4567627494456765,파크 하얏트 서울,Park Hyatt Seoul,"37.508526,127.06414"
hotels,558398,3.5,나이아가라 호텔,,"37.549248,126.87861"
hotels,569419,3.8727272727272726,강남 패밀리 호텔,Gangnam Family Hotel,"37.506218,127.03044"
hotels,582965,3.7241379310344827,프로비스타 호텔,Provista Hotel,"37.495113,127.01854"
hotels,582967,4.170731707317073,임스 하우스,Yim&#39;s House,"37.576378,126.99092"
hotels,587051,3.75,명동 게스트하우스,Myeongdong Guest House,"37.560383,126.9872"
hotels,5895849,3.272727272727273,코업 시티 호텔 BMK,Coop City Hotel BMK,"37.495804,126.84492"
hotels,5895977,5.0,이가 정원,Lee&#39;s Garden,"37.55905,126.98653"
hotels,5895989,3.4285714285714284,24게스트하우스 인사동,24Guesthouse Insadong,"37.56923,126.98715"
hotels,5896602,4.5,제로미네 게스트하우스,Xeromine Guesthouse,"37.535477,126.99216"
hotels,5897152,4.444444444444445,서울 글로벌 호스텔,Seoul Global Hostel,"37.558334,126.98508"
hotels,5963221,3.9722222222222223,골든서울 호텔,Golden Seoul Hotel,"37.547832,126.87813"
hotels,5970253,3.0,호텔파밀리아인,Hotel Familia Inn,"37.571964,127.01343"
hotels,598299,3.8135593220338984,호텔 아트리움 바비엥2,Hotel Atrium Vabien II,"37.565212,126.96767"
hotels,602902,3.9310344827586206,웨스턴 코업호텔&amp;레지던스,Western CO-OP Hotel &amp; Residence,"37.566414,127.003296"
hotels,6034361,5.0,유자 게스트하우스,UJA Guesthouse,"37.550358,126.91797"
hotels,607480,4.6,서울 레지던스,,"37.503464,127.04779"
hotels,6104497,4.0,스테이 강남,,"37.517773,127.01835"
hotels,611304,4.220024721878863,이비스 앰배서더 서울 명동,Ibis Ambassador Seoul Myeongdong,"37.56419,126.98259"
hotels,6160747,4.375,네오 서울 게스트하우스,Neo Seoul Guesthouse,"37.554607,126.91818"
hotels,619065,3.533333333333333,현대레지던스,Hyundai Residence,"37.563717,127.00051"
hotels,622211,4.261224489795918,프레이저 플레이스 센트럴 서울,Fraser Place Central Seoul,"37.56238,126.96911"
hotels,6225109,4.8,아이하우스 친친,,"37.564053,126.918564"
hotels,6225290,3.2,리안 호텔,,"37.568943,126.99096"
hotels,6225403,4.25,24게스트하우스 종로타워점,24 Guesthouse Jongno Tower,"37.571663,127.00008"
hotels,6226170,4.142857142857143,문 호스텔,Moon Hostel,"37.560497,126.92485"
hotels,623402,4.0,남산게스트하우스 2,,"37.559105,126.984955"
hotels,6352655,5.0,궁 게스트하우스,Gung Guest House,"37.574352,126.99138"
hotels,6378634,4.0,24게스트하우스 가로수길점,24guesthouse Garosu-gil,"37.520267,127.02263"
hotels,6378733,5.0,이코노미 호텔 은평점,,"37.5879,126.91627"
hotels,6402630,4.5,호텔 아띠 충무로,,"37.560646,126.997185"
hotels,6402635,4.085106382978723,Ever8 서비스 레지던스,,"37.557434,126.94254"
hotels,6476325,4.333333333333333,필름 37.2 호텔,Film 37.2 Hotel,"37.51644,127.1128"
hotels,6476794,3.6,미소 게스트하우스,Miso Guesthouse,"37.55763,126.927315"
hotels,6476847,4.5,호텔 미도,Hotel Mido,"37.558754,126.98062"
hotels,6476900,4.324324324324325,호텔 로프트,Hotel Loft,"37.534977,126.89885"
hotels,6476902,4.833333333333333,24게스트하우스 강남 센터점,24guesthouse Gangnam Center,"37.50399,127.0335"
hotels,6476903,3.7142857142857144,24게스트하우스 명동 에비뉴,24guesthouse Myeongdong Avenue,"37.561317,126.97766"
hotels,6483063,3.7,클로이 게스트하우스,Chloe Guest House,"37.51712,127.01968"
hotels,650959,3.9928057553956835,베스트 웨스턴 프리미어 호텔 국도,Best Western Premier Hotel Kukdo,"37.566376,126.99638"
hotels,6535744,3.272727272727273,호텔 더 디자이너스 종로,Hotel The Designers Jongno,"37.56915,126.988846"
hotels,6552893,4.6,오빠 호스텔,Oppa Hostel,"37.557648,126.94359"
hotels,6552915,4.2105263157894735,호텔 카라쉬,Hotel Karashy,"37.47709,126.98041"
hotels,6556403,4.244186046511628,데이즈 호텔 명동,Days Hotel Myeongdong,"37.560772,126.98369"
hotels,6591787,3.96,김치 다운타운 게스트하우스,Kimchee Downtown Guesthouse,"37.560814,126.96514"
hotels,6591870,4.318181818181818,남산 힐 호텔,Namsan Hill Hotel,"37.556736,126.982506"
hotels,659341,4.68,여의도파크센터 서울 - 메리어트 이그제큐티브 아파트먼트,,"37.521133,126.91877"
hotels,661056,3.3555555555555556,더케이호텔서울,The-K Hotel Seoul,"37.466606,127.03297"
hotels,6622669,4.8108108108108105,G 이태원 게스트하우스,G Itaewon Guest House,"37.533184,126.99495"
hotels,6622670,3.769230769230769,원즈빌 명동,Won&#39;s Ville Myeong-dong,"37.560665,126.98972"
hotels,6663003,4.708542713567839,롯데 시티 호텔 구로,Lotte City Hotels Guro,"37.485394,126.89638"
hotels,6680392,2.8181818181818183,호텔 더 디자이너스 여의도,Hotel The Designers Yeouido,"37.528248,126.92008"
hotels,673519,3.076923076923077,프라임 인 서울 호텔,Prime in Seoul Hotel,"37.616886,126.92383"
hotels,673725,3.8666666666666667,엘르인 호텔,Hotel Elle Inn,"37.541737,126.97219"
hotels,6759613,4.0,언니네 하우스,Unni House,"37.57632,127.02235"
hotels,6759637,4.0,울타리 호스텔,Ultari Hostel,"37.553864,126.93562"
hotels,6816677,4.2,블루보트 호스텔 명동,,"37.563007,126.99068"
hotels,6817242,4.25,필스테이 동대문점,Philstay Dongdaemun DDP,"37.564957,127.00657"
hotels,6867343,4.6,호텔 스카이파크 동대문 I,,"37.56415,127.002075"
hotels,6867409,4.666666666666667,CMS 인 서울,,"37.58936,127.05663"
hotels,6867428,5.0,YD 레지던스,,"37.55087,126.9612"
hotels,6867443,5.0,에이치호텔,,"37.48708,127.01397"
hotels,6871129,4.5,24게스트하우스 서울역 프리미어점,24guesthouse Seoul Station Premier,"37.55361,126.97472"
hotels,6877397,4.0,호텔릿,,"37.55446,126.97351"
hotels,6892917,3.3333333333333335,24게스트하우스 신촌,,"37.55497,126.93514"
hotels,6941818,5.0,에이 하우스,,"37.58317,126.98131"
hotels,6941825,3.3333333333333335,  ,Benikea Seoul Hotel,"37.5568,126.85999"
hotels,6941842,4.194444444444445,케이팝 호텔 서울역점,K-POP Hotel Seoul Station,"37.554688,126.974075"
hotels,6998634,4.012345679012346,이비스 버젯 앰배서더 서울 동대문,ibis budget Ambassador Seoul Dongdaemun,"37.564297,127.00858"
hotels,6998671,4.666666666666667,예포 게스트하우스,YE&#39;4 Guesthouse,"37.567497,126.91958"
hotels,7003892,1.0,신설동역 레지던스 동대문,,"37.57626,127.02489"
hotels,7008092,4.12,도미 인 프리미엄 서울 가로수길,,"37.517056,127.02171"
hotels,7043159,4.571428571428571,청연재,Cheong Yeon Jae Hanok Hotel,"37.58033,126.985634"
hotels,7043480,4.0,아티스트 77 하우스,Artist 77 House,"37.52682,127.0514"
hotels,7043495,5.0,토모 레지던스,,"37.56193,126.98795"
hotels,7053590,5.0,패밀리 &amp; 프렌즈 하우스 2,,"37.560238,126.92225"
hotels,7053783,4.2,동대문 화신 호스텔,Dongdaemun Hwashin Hostel,"37.56522,127.00339"
hotels,7054545,4.015151515151516,신라스테이 역삼,Shilla Stay Yeoksam,"37.504753,127.04153"
hotels,7064499,3.6153846153846154,맘하우스,MOM House,"37.560486,126.9867"
hotels,7074384,4.333333333333333,D.H 신촌 게스트하우스,D.H Sinchon Guesthouse,"37.552628,126.93677"
hotels,7074393,3.8,베이튼 서울 동대문,,"37.565117,127.00268"
hotels,7074669,3.75,호스텔 클로이,Hostel Chloe,"37.56862,126.98862"
hotels,7089489,5.0,호스텔 KW 신사,Hostel KW Sinsa,"37.5126,127.01864"
hotels,7103191,5.0,청담게스트하우스,Cheongdam Guesthouse,"37.525665,127.05014"
hotels,7103647,4.636363636363637,이노 호스텔 &amp; 펍라운지 홍대,Inno Hostel &amp; Pub Lounge Hongdae,"37.553623,126.91419"
hotels,7107794,4.545454545454546,더 해밀 게스트하우스,The Haemil Feel Like Home,"37.562107,126.926346"
hotels,7107952,4.375,달집 북촌,Dalzip Bukchon,"37.584137,126.983444"
hotels,7134179,3.967741935483871,이코노미 호텔 명동 프리미어,Ekonomy Hotel Myeongdong Premier,"37.56151,126.984535"
hotels,7161281,4.615384615384615,도담게스트하우스,Dodam Guesthouse,"37.5351,126.9928"
hotels,7161291,4.132352941176471,알로프트 서울 강남,,"37.52372,127.05565"
hotels,7181422,3.4285714285714284,호텔 봉봉,Hotel Bonbon,"37.56649,126.98237"
hotels,7244241,4.582608695652174,글래드 호텔 여의도,GLAD Hotel Yeouido,"37.527695,126.91745"
hotels,7268921,3.875,어반 플레이스 강남,Urban Place Gangnam,"37.49163,127.02915"
hotels,7269014,4.634146341463414,에스알 호텔 서울 마곡,SR Hotel Seoul Magok,"37.56109,126.83942"
hotels,7274687,4.2745098039215685,오클라우드 호텔,Ocloud Hotel,"37.503033,127.02389"
hotels,7289673,5.0,야코리아 호스텔 홍대,YaKorea Hostel Hongdae,"37.557335,126.92918"
hotels,7305732,4.666666666666667,호스텔 더 스타일,Hostel The Style,"37.55955,126.923546"
hotels,7353565,4.3076923076923075,베니키아 프리미어 호텔 베르누이,,"37.49732,126.84589"
hotels,7356275,4.416666666666667,창덕궁 소담,Changdeokgung Sodam,"37.576298,126.99063"
hotels,7356363,2.5,가온 골든파크,Gaon Golden Park,"37.57083,127.01447"
hotels,7356365,4.666666666666667,레인보우 호텔 명동,Rainbow Hotel Myeongdong,"37.56252,126.992134"
hotels,7358712,4.124183006535947,스타즈 호텔 명동 II,Staz Hotel Myeongdong II,"37.562553,126.99065"
hotels,7358738,4.25,골든 시티 호텔,,"37.56265,127.06087"
hotels,7358746,3.4,하우스 740,House 740,"37.558037,126.920975"
hotels,7358763,3.6,스타 게스트하우스,Star Guest House,"37.561848,126.97801"
hotels,7367825,3.8333333333333335,메이 플레이스 서울 동대문,May Place Seoul Dongdaemun,"37.576206,126.99862"
hotels,7382024,4.0,호텔 아띠 성수,Hotel Atti Seongsu,"37.54373,127.05695"
hotels,754311,4.0324825986078885,라마다 호텔 앤드 스위트 서울 남대문,Ramada Hotel and Suites Seoul Namdaemun,"37.560467,126.97217"
hotels,7597494,4.5,송파 호스텔,Songpa Hostel,"37.50829,127.1113"
hotels,7597620,4.705882352941177,코코아게스트하우스,Cocoa Guesthouse,"37.549755,126.92175"
hotels,7597626,4.7368421052631575,트윈래빗 게스트하우스,Twin Rabbit Guesthouse,"37.56058,126.92258"
hotels,7597655,4.385542168674699,호텔 나포레,Hotel Nafore,"37.569046,126.990555"
hotels,7613319,4.467261904761905,이비스 스타일 앰배서더 서울 명동,Ibis Styles Ambassador Seoul Myeongdong,"37.56166,126.98929"
hotels,7619069,4.355555555555555,에이메스 호텔,AMASS Hotel,"37.57721,126.99095"
hotels,7647148,3.774011299435028,르와지르 호텔 서울 명동,Loisir Hotel Seoul Myeongdong,"37.561237,126.98465"
hotels,7654275,3.5,아로하 게스트하우스,Aroha Guest House,"37.55176,126.974396"
hotels,7654277,4.4,MK 리버티 하우스,Mk Liberty House Seoul Station,"37.55448,126.96899"
hotels,7685026,4.074074074074074,스테이 비 호텔 명동,Stay B Hotel Myeongdong,"37.56331,126.99287"
hotels,7685101,4.0,남산 시티 호텔 명동,Namsan City Hotel Myeongdong,"37.55798,126.97847"
hotels,7685521,4.0,하모니 호텔,Harmony Hotel,"37.538303,127.13796"
hotels,7685665,4.0,호텔 디오레,Hotel The-Ore,"37.555614,126.92047"
hotels,7686969,4.206185567010309,신라스테이 서대문,Shilla Stay Seodaemun,"37.565163,126.96675"
hotels,7687450,3.5,24 게스트하우스 종로3가역,24 Guesthouse Jongno 3ga Station,"37.572895,126.99228"
hotels,7688216,3.375,솔라리아 니시테츠 호텔 서울 명동,,"37.5626,126.98516"
hotels,7701584,4.5,웰 플러스 비앤비 게스트하우스,Well Plus BnB Guest House,"37.55842,126.9856"
hotels,7701591,4.75,누하당 게스트하우스,Nuhadang Hanok Guesthouse,"37.579826,126.968475"
hotels,7738789,5.0, ,,"37.58259,126.98743"
hotels,7790767,4.2105263157894735,K-게스트하우스 명동 2,K-guesthouse Myeongdong 2,"37.56187,126.986946"
hotels,7790768,4.2,K-게스트하우스 인사동,K-guesthouse Insadong,"37.573547,126.98618"
hotels,7790781,4.444444444444445,K 관광호텔,K-Hotel,"37.545223,126.93005"
hotels,7792581,4.2,케이팝 레지던스동대문,K-POP Residence Dongdaemun,"37.563335,127.00685"
hotels,7810424,3.9375,오리엔스 호텔 &amp; 레지던스,Oriens Hotel &amp; Residences,"37.56005,126.99114"
hotels,7815269,4.586206896551724,치선 호텔 서울 명동,Chisun Hotel Seoul Myeongdong,"37.564148,126.99848"
hotels,7834720,4.375438596491228,포 포인츠 바이 쉐라톤 서울 남산,"Four Points by Sheraton Seoul, Namsan","37.535984,126.97135"
hotels,7834994,3.75,선라이즈 인 동대문,Sunrise Inn Dongdaemun,"37.575733,127.02177"
hotels,7905854,4.75,인 서울 게스트하우스,In Seoul Guesthouse,"37.570644,126.98739"
hotels,7905978,3.25,이태원 랜드 게스트룸,Itaewon Land Guest Room,"37.53433,126.99726"
hotels,7917969,4.636363636363637,비빔밥 게스트하우스,Bibimbap Guesthouse,"37.573364,126.98976"
hotels,7997916,4.5,서울 N 스테이 호스텔,Seoul N Stay Hostel,"37.564976,127.00211"
hotels,8024697,2.8,K-게스트하우스 신촌 2,K-guesthouse Sinchon 2,"37.55455,126.93492"
hotels,8024699,4.3125,K-게스트하우스 명동 1,K-guesthouse Myeongdong 1,"37.560696,126.9833"
hotels,8070350,3.7142857142857144,호텔 스테이 인,Hotel Stay Inn,"37.551964,126.97375"
hotels,8073848,4.142857142857143,남산게스트하우스 3호점,Namsan Guest House 3,"37.559166,126.98511"
hotels,8076685,4.5,호텔 도마,,"37.561493,126.99564"
hotels,8076702,3.9504950495049505,홀리데이 인 익스프레스 서울 을지로,Holiday Inn Express Seoul Euljiro,"37.5666,126.98949"
hotels,8098623,4.65,남산게스트하우스,Namsan Guesthouse,"37.558033,126.98453"
hotels,8110812,4.425925925925926,보리 호텔,Boree Hotel,"37.49497,127.036644"
hotels,8110867,4.333333333333333,소테츠 호텔즈 더 스프라지르 서울 동대문,,"37.564655,127.00771"
hotels,8114042,4.125,파크 애비뉴 게스트하우스,Park Avenue Guest House,"37.562386,126.92299"
hotels,8118189,4.166666666666667,신라스테이 마포,Shilla Stay Mapo,"37.542778,126.94963"
hotels,8261880,5.0,스테이 나우 게스트하우스,Stay Now Guest House,"37.562965,126.92563"
hotels,8285182,4.6,스타 호스텔 동대문 스위트,Star Hostel Dongdaemun Suite,"37.571613,127.00291"
hotels,8298647,4.4,더스테이호텔,The Stay Hotel,"37.56171,126.98674"
hotels,8298699,4.0,나누 게스트하우스 핑크,Nanu Guesthouse Pink,"37.55895,126.92575"
hotels,8299878,3.5,까사 명동 게스트하우스,Casa Myeongdong Guesthouse,"37.56189,126.98767"
hotels,8322447,4.520958083832335,호텔 페이토 강남,Hotel Peyto Gangnam,"37.486523,127.033134"
hotels,8368838,4.260869565217392,호텔 8 아워즈,Hotel 8 Hours,"37.562202,126.97791"
hotels,8369100,5.0,비 마이 게스트,Be My Guest,"37.533234,126.993225"
hotels,8394112,4.5,요트 게스트하우스,,"37.535408,126.99226"
hotels,8457967,3.6666666666666665,탑 호텔,Top Hotel,"37.55897,126.97985"
hotels,8458163,4.6,24게스트하우스 명동 타운,24guesthouse Myeongdong Town,"37.559456,126.97897"
hotels,8458286,4.666666666666667,카림 게스트하우스,Charim Guesthouse,"37.564926,127.007355"
hotels,8458309,4.454545454545454,루미아 호텔,Lumia Hotel,"37.55804,126.97965"
hotels,8458325,4.0,필스테이 동대문 이코노믹,Philstay Dongdaemun Economic,"37.5663,127.00394"
hotels,8458377,4.176470588235294,탑 호텔 &amp; 레지던스,Top Hotel &amp; Residence,"37.57352,126.98886"
hotels,8476641,4.9,더 메이 하우스,The Mei Haus,"37.567745,126.919075"
hotels,8476681,4.0,서울달빛 DDP지점,Seoul Dalbit DDP,"37.56165,127.00555"
hotels,8476780,5.0,하모리 게스트하우스,Hamory Guesthouse,"37.56542,127.00943"
hotels,8476956,4.0,명동 게스트하우스 ZZ,Myeongdong Guesthouse ZZ,"37.560677,126.986885"
hotels,8522933,4.631578947368421,L7명동,,"37.56136,126.98682"
hotels,8522945,4.448888888888889,롯데 시티 호텔 명동,Lotte City Hotel Myeongdong,"37.566803,126.98803"
hotels,8523099,5.0,타임 트래블러즈 파티 호스텔,,"37.56087,126.92748"
hotels,8523103,4.2,57 명동 호스텔,57 Myeongdong Hostel,"37.56093,126.98339"
