class,placeId,score,name_kor,name_eng,location
hotels,8555505,3.4,호텔 더 디자이너스 동대문,Hotel The Designers Dongdaemun,"37.56373,127.00562"
hotels,8555913,3.3333333333333335,파티오 59 게스트하우스 홍대점 2,Patio 59 Guesthouse Hongdae Branch 2,"37.56231,126.92"
hotels,8591381,4.0,리안 게스트하우스,,"37.613167,127.01109"
hotels,8608162,4.0,소테츠호텔즈 더 스프라지르 서울 명동,Sotetsu Hotels the Splaisir Seoul Myeong-Dong,"37.56203,126.9789"
hotels,8630628,3.0,호텔 더 디자이너스 리즈 강남 프리미어,Hotel The Designers LYJ Gangnam Premier,"37.505337,127.02593"
hotels,8631724,1.0,모닝스카이 호텔,,"37.56399,126.99996"
hotels,8681682,3.6153846153846154,호텔 포레힐,Hotel Foreheal,"37.51197,127.023735"
hotels,8681735,4.1308016877637135,호텔 카푸치노,Hotel Cappuccino,"37.5068,127.03149"
hotels,8686362,4.0,24 게스트하우스 서울시청점,24guesthouse Seoul City Hall,"37.56486,126.97636"
hotels,8691139,3.6666666666666665,S.A 아파트먼트 서울역,Service Apartment Seoul Station,"37.55504,126.96838"
hotels,8691279,4.428571428571429,호텔 페이토 삼성,Hotel Peyto Samseong,"37.50849,127.05922"
hotels,8691395,4.666666666666667,스타호스텔 인사동,Star Hostel Insadong,"37.572998,126.99044"
hotels,8691771,5.0,필스테이 이태원점,,"37.535614,126.99198"
hotels,8692662,4.444444444444445,크라운 파크 호텔 서울,,"37.563755,126.98076"
hotels,8692780,5.0,엠버시 게스트하우스,Guesthouse Embassy,"37.53335,127.00554"
hotels,8701673,2.0,허브 호텔,,"37.50962,127.08549"
hotels,8701716,4.0,몽모텔,Mong Motel,"37.576447,127.025406"
hotels,8705421,4.0,저스트포유 게스트하우스,Just4u Guesthouse,"37.571507,127.00741"
hotels,8706565,4.0,써니힐 게스트하우스 홍대,Sunnyhill Guesthouse Hongdae,"37.584385,127.00267"
hotels,8706793,3.0,하우스테이 게스트하우스 2호점,Housetay Guesthouse 2,"37.555607,126.92561"
hotels,8709460,4.933333333333334,드림인서울,Dream Inn Seoul,"37.486485,126.92988"
hotels,8713943,4.0,31 페이지,31 Page,"37.582424,127.04865"
hotels,8773968,4.0,큐모텔,Q Motel,"37.553467,126.93575"
hotels,8790502,4.333333333333333,The AN 호스텔,The AN Hostel,"37.565216,126.98955"
hotels,8806838,4.368421052631579,글로리 인,Glory Inn,"37.56506,127.00212"
hotels,9452203,4.223880597014926,신라스테이 광화문,Shilla Stay Gwanghwamun,"37.57244,126.98114"
hotels,9454368,4.157894736842105,K-게스트하우스 명동 3,K-Guesthouse Myeongdong 3,"37.562454,126.985825"
hotels,9454415,4.40625,에이큐브 호텔,Acube Hotel,"37.566257,127.00177"
hotels,9454482,3.8,호텔 밀리오레,Hotel Migliore,"37.568066,127.00848"
hotels,9454537,4.367924528301887,신라스테이 구로,Shilla Stay Guro,"37.485657,126.9044"
hotels,9553151,5.0,지월장 게스트하우스,Jiwoljang Guest House,"37.54711,126.9791"
hotels,9564232,4.75,두 게스트하우스 북촌 2,Doo guesthouse Bukchon 2,"37.579838,126.9865"
hotels,9594362,2.8,K-게스트하우스 프리미엄 강남 1,K-guesthouse Premium Gangnam 1,"37.50538,127.025246"
hotels,9594532,3.7333333333333334,호텔 더 디자이너스 청량리,Hotel the Designers Cheongnyangni,"37.58167,127.0476"
hotels,9594549,4.833333333333333,K-게스트하우스 인사동 2,K-Guesthouse Insadong 2,"37.56927,126.98406"
hotels,9709682,4.166666666666667,베니키아 프리미어 호텔 동대문,,"37.573547,127.02015"
hotels,9722314,4.133333333333334,서울 달빛 게스트하우스,Seoul Dalbit Dongdaemun Guesthouse,"37.571976,127.01455"
hotels,9751158,4.5,호텔 칸,Hotel Khan,"37.525063,126.90961"
hotels,9796468,4.8,호텔 베네,Hotel Bene,"37.565052,126.9925"
hotels,9796501,5.0,벙크 게스트하우스,,"37.554863,126.92709"
hotels,9811641,4.95,나그네 하우스,NagNe House,"37.576736,126.97163"
hotels,9820385,5.0,로드하우스 명동,,"37.561893,126.99399"
hotels,9861332,3.6129032258064515,호텔 베뉴지,Hotel Venue G,"37.568253,126.99102"
hotels,9981959,4.0,메이커스호텔,,"37.57242,126.98954"
hotels,9982952,3.6,베스틴 호스텔 명동,Vestin Hostel Myeongdong,"37.561844,126.989426"
hotels,9986158,4.571428571428571,코트야드 서울 남대문,,"37.56108,126.97658"
hotels,10308634,5.0,,Paul&#39;s Guesthouse,"37.537056,126.987"
hotels,10435947,4.666666666666667,,Midam Hanok Guesthouse,"37.58058,126.98635"
hotels,10517178,4.857142857142857,,Bukchon Guesthouse,"37.57857,126.98567"
hotels,10532596,5.0,,Dajayon Hanok Guesthouse,"37.573917,126.99192"
hotels,10815717,4.892857142857143,,Michigan House &amp; Pub,"37.55404,126.926636"
hotels,1092902,3.857142857142857,,Blue Pearl,"37.525597,127.05377"
hotels,1149394,2.6666666666666665,,New Chonji Hotel,"37.565483,127.00337"
hotels,1174908,4.5,,Inn daewon,"37.576366,126.973404"
hotels,1186308,5.0,,Cima Hotel,"37.576145,126.99813"
hotels,1186436,3.0,,Hilltop Tourist Hotel,"37.511505,127.03151"
hotels,1186456,4.0,,Yeongdeungpo Tourist Hotel,"37.524094,126.88389"
hotels,11893470,5.0,,Yeonwoo House,"37.582344,126.98532"
hotels,11930690,5.0,,Western River Gangseo Hotel,"37.548634,126.81969"
hotels,1196104,3.6,,Goldenpond Guesthouse,"37.58199,126.99905"
hotels,11961065,3.5,,96 BUN&#39;Z Travelers Lodge,"37.564716,127.00985"
hotels,1201688,5.0,,Zen House,"37.566437,126.97803"
hotels,12222145,2.0,,Kpop Hotel,"37.506203,127.04067"
hotels,12276613,4.5,,Gold River Hotel,"37.478252,126.876686"
hotels,12404787,5.0,,Bed Station,"37.51229,127.0504"
hotels,12581877,4.5,,Oasis Hostel,"37.49817,127.03177"
hotels,12711314,4.0,,Hotel Bridge,"37.523544,126.88255"
hotels,12881255,4.0,,JM Guest house,"37.558567,126.935265"
hotels,13090210,3.0,,Petercat Hotel,"37.57508,126.98965"
hotels,13369899,4.2631578947368425,,TravelersA Seoul Hostel,"37.56835,126.99891"
hotels,13397073,2.0,,Hostel Gaon,"37.55421,126.93751"
hotels,13428462,5.0,,Whitetail Backpacker Hostel,"37.565056,126.92249"
hotels,13440554,3.0,,Myeong Dong Tomato Guest House,"37.559517,126.986206"
hotels,13952968,3.0,,Hotel Bellagio,"37.60941,126.932"
hotels,13984668,4.0,,MW Guest House,"37.532387,126.99329"
hotels,1462092,3.6,,Bali Tourist Hotel,"37.529224,127.13482"
hotels,1500586,4.75,,Rakkojae Seoul,"37.580235,126.98598"
hotels,1568154,4.690476190476191,,Seoul I Guesthouse,"37.559277,126.92581"
hotels,1627213,3.7777777777777777,,JIN Guest House,"37.56031,126.99503"
hotels,1628967,4.28125,,Bangrang Hostel,"37.558567,126.96366"
hotels,1637184,3.5714285714285716,,Bebop Guesthouse,"37.554893,126.91731"
hotels,1745760,2.75,,Green Residence,"37.56417,126.98543"
hotels,1754398,5.0,,Rainbow Guest House,"37.603756,126.960396"
hotels,1754763,3.0,,Prada Hotel,"37.5203,126.93054"
hotels,1796658,4.173913043478261,,Banyan Tree Club &amp; Spa Seoul,"37.55015,127.00092"
hotels,1818900,4.7105263157894735,,Ann Guesthouse,"37.55669,126.92297"
hotels,1871966,4.285714285714286,,Yoo&#39;s Family Guesthouses Yeorumjip,"37.576553,126.991196"
hotels,1948629,4.861111111111111,,Namu Guesthouse,"37.561897,126.920525"
hotels,1971598,3.5,,Seoul Walker Guest House,"37.55202,126.90619"
hotels,2024033,4.0,,Jun Motel,"37.56132,127.05987"
hotels,2046600,4.285714285714286,,The WIN Boutique Hotel,"37.551506,126.91572"
hotels,2076592,4.695652173913044,,Seoulwise Guesthouse,"37.559937,126.92272"
hotels,2143287,3.875,,IS@K Traveler&#39;s Lounge,"37.535957,126.99986"
hotels,2150223,5.0,,8 Motel,"37.50527,127.04935"
hotels,2150285,4.0,,M Hotel,"37.502094,127.038086"
hotels,2150620,4.0,,Noblesse Hotel,"37.561756,127.06769"
hotels,2150726,3.0,,Hotel Bellagio,"37.60941,126.932"
hotels,2150945,2.5,,Ritz Motel,"37.57174,126.989586"
hotels,2182167,3.3333333333333335,,Metro Spa Cabin,"37.56268,126.996056"
hotels,2219111,3.0,,Bongsan Guesthouse,"37.58091,126.98646"
hotels,2282463,4.666666666666667,,2C House Wangsimni,"37.559307,127.039444"
hotels,2293780,3.75,,Namkyong Hotel,"37.548985,126.910545"
hotels,2295120,4.166666666666667,,Kundaemunjip,"37.580036,126.98714"
hotels,2337168,3.5,,Hotel Echae,"37.55697,126.93857"
hotels,2483958,4.515625,,Guesthouse Phil-house,"37.551727,127.0895"
hotels,2513907,4.230769230769231,,Dongdaemun Hostel,"37.564358,127.00841"
hotels,2519660,4.794117647058823,,Birdsnest Hostel,"37.56111,126.92139"
hotels,2533673,3.0,,Nex Hotel,"37.5678,127.069176"
hotels,2542071,5.0,,Daeyang Motel,"37.6572,126.773"
hotels,2571575,4.235294117647059,,Girls Generation Hostel,"37.565983,126.99299"
hotels,2641873,3.0,,Carlton Motel,"37.59567,127.09432"
hotels,2641883,3.142857142857143,,Cutee Hotel,"37.57204,126.98937"
hotels,2642077,4.0,,Shinchon Eureka Guesthouse,"37.554916,126.933945"
hotels,2642160,4.666666666666667,,Hotel S,"37.553616,126.93507"
hotels,2642171,4.0,,Stylish Hotel Ditto,"37.55796,126.942215"
hotels,2653697,4.0,,FL Hotel,"37.486923,127.01266"
hotels,2658445,5.0,,Segumjung Blues Guest House,"37.60137,126.96193"
hotels,2658481,5.0,,Big Tree Guesthouse,"37.553947,126.91544"
hotels,299776,4.589912280701754,,JW Marriott Hotel Seoul,"37.503353,127.00507"
hotels,3154906,3.0,,Nyx Hotel,"37.52981,126.83968"
hotels,3154922,4.333333333333333,,Seocho-dong Co-op Residence,"37.495487,127.0207"
hotels,3161565,3.375,,Seoul Hostel Center,"37.571995,126.98089"
hotels,3161571,2.888888888888889,,POP@Itaewon Guesthouse,"37.5339,126.989334"
hotels,3249458,4.6,,Space Torra,"37.560974,126.92242"
hotels,3254548,3.75,,U &amp; I Hostel,"37.544167,126.968666"
hotels,3272476,5.0,,Backpackers Space,"37.553112,126.92222"
hotels,3274076,4.25,,KW Pencil Hostel,"37.558777,126.91946"
hotels,3274321,4.181818181818182,,Jin&#39;s Paradise,"37.53146,126.99191"
hotels,3274728,2.0,,Sky Motel,"37.571228,126.98959"
hotels,3291621,1.75,,Morning Guesthouse Gangnam 1,"37.49563,127.03286"
hotels,3291643,4.5,,MW Hotel,"37.51123,127.08342"
hotels,3291645,4.0,,Red Fish Guesthouse,"37.58309,126.99799"
hotels,3291647,5.0,,Guesthouse Beehive,"37.55036,126.91796"
hotels,3291684,4.0,,Hotel Yaja Guro,"37.494328,126.84163"
hotels,3291686,3.5,,Mi House,"37.57705,127.02296"
hotels,3291691,3.675675675675676,,WS Hotel,"37.554836,126.9352"
hotels,3295602,4.470588235294118,,Four Seasons House,"37.5544,126.917114"
hotels,3349559,4.333333333333333,,Ultari House 1,"37.55436,126.92345"
hotels,3354449,4.833333333333333,,Fully House,"37.587166,126.99611"
hotels,3356594,4.4,,Yoo&#39;s Family Guesthouses Byeolhadang,"37.577175,126.99126"
hotels,3366752,3.25,,Hotel Parfe,"37.553295,126.93558"
hotels,3369103,3.5555555555555554,,K Hostel,"37.574005,127.02006"
hotels,3370879,4.0,,Hite Motel,"37.479637,126.9535"
hotels,3389031,3.6666666666666665,,Hotel Tree shade,"37.56537,127.00585"
hotels,3389289,3.75,,Pearl Hotel,"37.5746,126.98425"
hotels,3433133,3.7,,Lavinia,"37.57517,126.98939"
hotels,3438789,4.5,,Lodge 82,"37.5145,126.92117"
hotels,3438793,5.0,,Sloth guesthouse,"37.532703,126.99078"
hotels,3447139,2.25,,Hawseongjang,"37.57303,126.98872"
hotels,3477036,3.2857142857142856,,Myeongdong Town Guesthouse,"37.567192,126.98975"
hotels,3477095,3.0,,Motel Yam Sinchon,"37.553425,126.93592"
hotels,3477113,2.75,,Mong Hotel,"37.56884,126.98862"
hotels,3477119,4.666666666666667,,Family House Tel,"37.559593,126.92335"
hotels,3531768,3.0,,DSBC,"37.53583,126.90171"
hotels,3540875,4.6299212598425195,,Boa travel house,"37.558994,126.92844"
hotels,3568795,4.0,,Chez Nicolas B&amp;B,"37.530853,127.01068"
hotels,3568833,4.0,,May Hotel Dongdaemun,"37.58854,127.05434"
hotels,3568904,4.363636363636363,,Kimchi Guesthouse,"37.57641,126.96958"
hotels,3568954,4.0,,Hotel Time,"37.556946,126.941895"
hotels,3568977,3.0,,Koose Motel,"37.576336,126.98993"
hotels,3571239,3.6,,Greentel,"37.568512,126.9884"
hotels,3571244,3.25,,Just Stay Hotel,"37.566223,127.00497"
hotels,3575500,1.0,,Hotel Star,"37.499535,127.03545"
hotels,3575561,3.0,,Hotel Unique by Foret,"37.603733,127.06224"
hotels,3581568,5.0,,The Seoul,"37.560963,126.96817"
hotels,3595030,3.5,,Hotel Yaja Yeongdeungpo,"37.518497,126.9101"
hotels,3600472,4.5,,Ceylon Hotel,"37.514996,127.10835"
hotels,3612234,3.0,,Ritz Hotel,"37.65481,127.05773"
hotels,3616687,4.333333333333333,,Leo Haus,"37.561626,127.08222"
hotels,3618328,3.5,,Hill Livingtel Nambu Terminal,"37.48582,127.01343"
hotels,3627578,4.5,,Hotel M,"37.552914,126.93551"
hotels,3627933,3.5,,Khaosan In Seoul,"37.583504,126.99887"
hotels,3630329,3.6666666666666665,,BNB Chungdam,"37.521908,127.04357"
hotels,3640677,1.0,,Park Hill Residence,"37.546387,126.95976"
hotels,3642712,4.724137931034483,,KpopStay,"37.552692,126.92657"
hotels,3642742,4.777777777777778,,Ewha Dh Guesthouse,"37.55444,126.94035"
hotels,3653244,4.75,,Gangnam Guesthouse,"37.505695,127.02521"
hotels,3656148,4.666666666666667,,Seochon Guesthouse,"37.579063,126.97066"
hotels,3660712,4.8,,New Myeongdong Guesthouse,"37.558857,126.98364"
hotels,3682077,5.0,,Gom Hostel Dongdaemun,"37.563065,127.00398"
hotels,3687344,5.0,,The JA in Gangnam,"37.50012,127.02486"
hotels,3723552,4.0,,Sarangbang Motel,"37.548645,126.9695"
hotels,3813601,3.0,,JJ Residence,"37.55673,126.97858"
hotels,3814474,4.733333333333333,,FunFunStay Guesthouse,"37.55594,126.92677"
hotels,3814669,4.636363636363637,,Guesthouse The Hill,"37.557713,126.98529"
hotels,3814735,4.730769230769231,,Soo Guesthouse,"37.558975,126.98646"
hotels,3858610,4.90566037735849,,Sopoong Guest House,"37.57903,126.97328"
hotels,3950995,5.0,,Two Star Motel,"37.59118,126.9894"
hotels,3974714,5.0,,Samsung Motel,"37.569096,126.98841"
hotels,3976703,4.0,,Sky Motel,"37.571228,126.98959"
hotels,4006069,4.3076923076923075,,Khaosan Seoul Insadong,"37.569817,126.99127"
hotels,4006171,4.852941176470588,,Rio House Hongdae,"37.5575,126.92426"
hotels,4009695,4.6,,Crossroad Backpackers,"37.554916,126.9278"
hotels,4036576,5.0,,Mrs. Yoon BnB,"37.53182,126.9721"
hotels,4071531,4.157894736842105,,Dragon Hill Lodge,"37.53188,126.98128"
hotels,4105523,4.9491525423728815,,Hostel Tommy,"37.574432,126.99111"
hotels,4134889,3.0,,Motel Yam Jongno,"37.572598,127.00421"
hotels,4134992,3.8,,Roo Roo Residence,"37.556496,126.99316"
hotels,4135824,3.9166666666666665,,Inn-the City Serviced Residence Gangnam,"37.510506,127.02351"
hotels,4137680,4.081081081081081,,Hotel Grammos,"37.50235,127.039925"
hotels,4153722,4.75,,Maruji Guesthouse,"37.5617,126.92024"
hotels,4170938,3.6666666666666665,,Dongdaemun Hostel,"37.564358,127.00841"
hotels,4344758,4.620689655172414,,Suitcasers,"37.562157,126.97781"
hotels,4354716,5.0,,Agrina Guesthouse,"37.558037,126.995476"
hotels,4409027,4.666666666666667,,Jongno Lemontree Hotel,"37.57233,126.99107"
hotels,4412264,5.0,,Garosu Stay,"37.522026,127.02109"
hotels,4412459,4.428571428571429,,Pigfly House,"37.557774,126.92429"
hotels,447939,4.1875,,Mayfield Hotel &amp; Resort,"37.547523,126.81879"
hotels,447940,3.5128205128205128,,Hotel Double A,"37.5605,126.99033"
hotels,4504693,4.666666666666667,,Bridge Backpackers,"37.555946,126.93065"
hotels,454920,3.4,,Yeongdong Hotel,"37.517525,127.02447"
hotels,455448,3.0833333333333335,,California Hotel,"37.506584,127.03223"
hotels,455859,3.5555555555555554,,Central Tourist,"37.568714,126.99297"
hotels,4590180,4.876923076923077,,Travelers Planet Hostel,"37.56142,126.92105"
hotels,4590202,3.5,,Samho Park Hotel,"37.566048,127.05425"
hotels,4590208,5.0,,K-POP Starz House,"37.522205,127.04324"
hotels,4608638,4.8,,May guesthouse,"37.548183,126.92388"
hotels,4749758,3.0,,24guesthouse Dongdaemun Style,"37.576256,127.0227"
hotels,4763185,3.3846153846153846,,Mamas &amp; Papas Hongdae Guesthouse,"37.549435,126.92057"
hotels,4777440,3.75,,24 Guesthouse Dongdaemun,"37.565426,127.00906"
hotels,5020087,3.888888888888889,,HueAhn Guesthouse,"37.580162,126.98654"
hotels,5039804,3.5,,Sinchon Yasuragi,"37.557854,126.93481"
hotels,506326,2.5,,Kyung Nam Tourist Hotel,"37.570454,127.070564"
hotels,5122452,2.0,,Sazanami Guesthouse,"37.56034,126.98766"
hotels,5252370,4.142857142857143,,Local Stitch,"37.553947,126.91698"
hotels,535491,3.0,,California Tourist Hotel,"37.494278,127.11895"
hotels,5540642,4.0,,Bigbang Hostel,"37.56593,126.99305"
hotels,5541130,4.928571428571429,,Hato Guest House,"37.561424,126.926636"
hotels,5541135,5.0,,G.O.D Guest House,"37.55875,126.90854"
hotels,5541138,5.0,,Charm House,"37.583076,126.98593"
hotels,5579765,4.833333333333333,,It Place Korea,"37.50559,127.02242"
hotels,558060,3.2,,Hotel River Park,"37.54854,126.87819"
hotels,578729,3.0,,Hotel Victoria,"37.61002,127.03081"
hotels,5895936,4.454545454545454,,Uwa Guesthouse,"37.5604,126.92304"
hotels,5895982,3.6,,24 guesthouse Edae,"37.555923,126.945625"
hotels,5895986,4.5,,24guesthouse Daehakro,"37.582268,127.00253"
hotels,5897190,4.0,,Gyeongbokgung Guest House,"37.582977,126.98039"
hotels,5897213,4.932203389830509,,Urbanwood Guesthouse,"37.555687,126.92684"
hotels,6104325,3.0,,Salut ABC Guesthouse,"37.548782,126.92242"
hotels,6104327,4.0,,Gaonjae,"37.582638,126.9831"
hotels,6104646,3.25,,Hostel KW Gangnam,"37.50424,127.02206"
hotels,6104831,3.4,,Feliz Guesthouse,"37.554443,126.96764"
hotels,6104852,3.6666666666666665,,Solarium City,"37.63517,127.02607"
hotels,6104872,5.0,,The Rooming House,"37.56538,126.92139"
hotels,6160692,4.714285714285714,,Philstay Ehwa Womans Univ.,"37.558025,126.94462"
hotels,6378649,3.25,,I.T.W Hotel,"37.534428,126.995766"
hotels,6380504,5.0,,Kimchee Dongnimmun Guesthouse,"37.57394,126.9592"
hotels,6400700,4.853658536585366,,Bounce Guesthouse,"37.561287,126.91938"
hotels,6476904,4.0,,24guesthouse Dongdaemun Market,"37.570614,127.01018"
hotels,649806,4.066666666666666,,Han Suites Serviced Residences,"37.560055,126.991196"
hotels,6536275,4.625,,Korstay Jonggak Insadong,"37.57084,126.9846"
hotels,6541532,4.714285714285714,,OMG Hostel,"37.559425,126.92443"
hotels,6541616,3.25,,Hotel Tong Andante Insadong,"37.57127,126.9854"
hotels,6552922,3.5555555555555554,,Morning Sky Residence,"37.57341,127.02234"
hotels,6556234,3.0,,Hotel Cullinan Jongno,"37.57196,126.98936"
hotels,6556289,2.6666666666666665,,BJ Hotel,"37.54949,126.84844"
hotels,655897,4.0,,Vabien Suite I Serviced Residence,"37.564064,126.96833"
hotels,6561923,4.714285714285714,,the BOOT Guesthouse,"37.56068,126.99488"
hotels,6662767,4.0,,Ujin Motel,"37.55272,127.15504"
hotels,6662999,4.7,,24 Guesthouse Namsan Garden,"37.558895,126.98507"
hotels,6759626,4.458333333333333,,Small House Big Door,"37.567093,126.9821"
hotels,6816705,5.0,,Manaedang Guesthouse,"37.58147,126.98702"
hotels,6871335,3.8,,IU Guesthouse,"37.55776,126.98368"
hotels,6876146,3.8679245283018866,,Ramada Encore Seoul Dongdaemun,"37.57618,127.02603"
hotels,6941478,3.1666666666666665,,YaKorea Hostel Dongdaemun,"37.559807,127.0132"
hotels,6941511,5.0,,Hide &amp; Seek GuestHouse,"37.577995,126.97279"
hotels,6960801,3.75,,Seoul City Hotel,"37.558258,126.981155"
hotels,7043488,3.0,,Hotel Imt,"37.569035,126.99029"
hotels,7054436,3.2857142857142856,,Hotel Tong Seoul Myeongdong,"37.56198,126.97647"
hotels,7065399,3.0,,The Mei Forestvill,"37.562428,127.00747"
hotels,7065406,5.0,,Chachacha Guest House,"37.551075,126.90551"
hotels,7074449,1.0,,Story House Jamsil,"37.53423,127.121765"
hotels,7089473,2.6,,Skycity Residence,"37.522923,126.883286"
hotels,7112812,4.962264150943396,,Gateway Korea Guesthouse,"37.550346,126.917915"
hotels,7183894,4.0,,Capetown,"37.506355,127.05193"
hotels,7186671,5.0,,Albergue Guesthouse,"37.56386,126.92399"
hotels,7221841,3.6666666666666665,,JNJ Residence,"37.47866,126.89115"
hotels,7274718,4.75,,Hostel Vanilla 2,"37.57474,127.01638"
hotels,7274742,4.5,,STEP INN Myeongdong 1,"37.564102,126.98537"
hotels,7289688,3.5,,K-POP HOTEL Seoul Tower,"37.55673,126.97714"
hotels,7296172,4.8,,Cozy Box Guest House,"37.55843,126.94314"
hotels,7356359,5.0,,Log-Inn Guesthouse Seoul,"37.561764,126.92156"
hotels,7367829,1.0,,Jouvence Motel,"37.563423,127.035034"
hotels,7390323,4.916666666666667,,Lazy Fox,"37.553524,126.913925"
hotels,7619090,4.2272727272727275,,D Seven Suites,"37.572186,127.01607"
hotels,7654211,4.25,,Hotel Denim,"37.475864,127.04651"
hotels,7658156,3.0,,NJoy Guesthouse,"37.55456,126.96837"
hotels,7701462,4.5,,Nanu Guesthouse Black,"37.555363,126.92996"
hotels,7701863,4.0,,1969 GuestHouse,"37.562233,126.92334"
hotels,7793011,5.0,,Seoul Sweet Style Guest House,"37.55819,126.91954"
hotels,799326,3.2,,CasaVille Residence Sinchon,"37.55448,126.93597"
hotels,7998017,4.785714285714286,,Trick Art Guest House Hongdae,"37.56208,126.92403"
hotels,8073792,4.0,,Town Guest House 2,"37.552605,126.967445"
hotels,8076781,5.0,,Bauhaus Guesthouse,"37.562744,126.92574"
hotels,8308055,4.733333333333333,,N Guest House Itaewon,"37.53256,126.99252"
hotels,8317279,4.666666666666667,,Grand Field Residence Hostel,"37.5594,126.98411"
hotels,8368983,4.0,,Gana Myeongdong Guesthouse,"37.560333,126.98731"
hotels,8404072,3.8333333333333335,,Dragon Hill Spa &amp; Resort,"37.528004,126.96477"
hotels,8428750,5.0,,Hongdae Chef Guesthouse,"37.54722,126.91266"
hotels,8681704,5.0,,Olive Guesthouse,"37.55638,126.9161"
hotels,8681726,5.0,,IS at K Guesthouse,"37.53577,126.999954"
hotels,8705097,4.0,,Daon House,"37.559353,126.92548"
hotels,8705103,5.0,,Charlestel Guesthouse,"37.555904,126.926605"
hotels,8705408,3.8,,Haha Guesthouse,"37.5318,126.97295"
hotels,8705711,3.0,,Hotel Pop 2,"37.571217,126.99004"
hotels,8706575,3.0,,Doors Guesthouse,"37.558887,126.92571"
hotels,8709450,5.0,,Hotel Nine,"37.570576,127.07133"
hotels,8773880,4.25,,Running Man Hostel,"37.565975,126.993195"
hotels,8790387,5.0,,Comestay,"37.534206,127.11609"
hotels,8806857,4.5,,Mir Residnece,"37.56983,127.02232"
hotels,9597881,4.0,,Prince Hotel,"37.50412,127.053085"
hotels,9735758,3.6666666666666665,,MUST STAY HOTEL Myeongdong,"37.556904,126.97759"
hotels,9764289,5.0,,Hotel ROinhome,"37.55467,126.91374"
hotels,9770463,4.0,,Usimdang,"37.581554,126.98681"
hotels,9799771,5.0,,Villa Seoul Garosugil,"37.52096,127.02505"
hotels,9806598,4.0,,Evada Residence,"37.513832,127.02118"
hotels,9820471,4.214285714285714,,IBC Hotel,"37.57339,127.023155"
